priority,estimated_time,time_remaining,assigned_to,breach,penalty_cost,priority_score,time_used,time_ratio,completion_percentage,urgency_score,risk_score,tight_deadline,very_tight,predicted_breach,probability,SLA_Status,reassigned_to,automation_action,escalation_tier,had_pool_capacity,previous_assignee,financial_exposure_ev,prevention_value_estimate,cost_leakage_flag,AI_MultiAgent,AI_Insight
High,71,65,C,0,8413,3,6,0.9027777777777778,8.333333333333332,3.286670724284845,0.29166666666666663,0,0,0,0.3516074701410724,SAFE,C,MONITOR,T0,True,,2958.073646296842,0.0,0,,
Low,138,70,A,0,1537,1,68,0.5035971223021583,48.92086330935252,1.9470514077601906,0.49640287769784175,0,0,0,0.438824367356083,SAFE,A,MONITOR,T0,True,,674.4730526262996,0.0,0,,
High,124,17,A,1,7661,3,107,0.136,85.6,20.54794520547945,2.592,1,0,0,0.37836758546707,SAFE,A,MONITOR,T0,True,,2898.6740722632235,0.0,1,,
Low,186,31,C,0,1933,1,155,0.1657754010695187,82.88770053475936,5.689078186796471,0.8342245989304813,0,0,1,0.5877860914488963,AT_RISK,C,RESOURCE_REQUEST,T0,False,C,1136.1905147707164,965.761937555109,1,"{""reason"": ""Breach risk near 59% with priority Low and 31 units of time left; penalty exposure reference $1933. Automation state: RESOURCE_REQUEST."", ""action"": ""1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored."", ""escalation"": ""Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."", ""mode"": ""heuristic""}","[Reason] Breach risk near 59% with priority Low and 31 units of time left; penalty exposure reference $1933. Automation state: RESOURCE_REQUEST.
[Action] 1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored.
[Escalation] Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."
Medium,119,107,A,0,3780,2,12,0.8916666666666667,10.0,2.2181146025878,0.21666666666666656,0,0,0,0.3915527542575056,SAFE,A,MONITOR,T0,True,,1480.0694110933712,0.0,0,,
Medium,141,56,E,0,3501,2,85,0.39436619718309857,59.859154929577464,4.946011842563567,1.211267605633803,0,0,0,0.41579734670126134,SAFE,E,MONITOR,T0,True,,1455.7065108011159,0.0,0,,
Low,143,48,C,0,1034,1,95,0.3333333333333333,65.97222222222221,2.912621359223301,0.6666666666666667,0,0,0,0.46744081403432175,SAFE,C,MONITOR,T0,True,,483.33380171148866,0.0,0,,
Low,200,13,E,1,1035,1,187,0.06467661691542288,93.03482587064677,13.391072618254498,0.9353233830845771,1,0,0,0.17954279389972297,SAFE,E,MONITOR,T0,True,,185.82679168621328,0.0,1,,
Low,187,85,E,0,896,1,102,0.4521276595744681,54.25531914893617,2.16390423572744,0.5478723404255319,0,0,0,0.4531086497017924,SAFE,E,MONITOR,T0,True,,405.985350132806,0.0,0,,
Medium,106,43,B,0,3468,2,63,0.40186915887850466,58.87850467289719,4.855911050601316,1.1962616822429908,0,0,1,0.5400604261098326,AT_RISK,B,MONITOR,T0,False,B,1872.9295577488995,0.0,1,"{""reason"": ""Breach risk near 54% with priority Medium and 43 units of time left; penalty exposure reference $3468. Automation state: MONITOR."", ""action"": ""1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored."", ""escalation"": ""Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."", ""mode"": ""heuristic""}","[Reason] Breach risk near 54% with priority Medium and 43 units of time left; penalty exposure reference $3468. Automation state: MONITOR.
[Action] 1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored.
[Escalation] Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."
Low,149,14,G,1,837,1,135,0.09333333333333334,90.0,9.67741935483871,0.9066666666666666,1,0,1,0.6003606630688869,AT_RISK,G,RESOURCE_REQUEST,T0,False,G,502.50187498865836,427.12659374035957,1,"{""reason"": ""Breach risk near 60% with priority Low and 14 units of time left; penalty exposure reference $837. Automation state: RESOURCE_REQUEST."", ""action"": ""1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored."", ""escalation"": ""Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."", ""mode"": ""heuristic""}","[Reason] Breach risk near 60% with priority Low and 14 units of time left; penalty exposure reference $837. Automation state: RESOURCE_REQUEST.
[Action] 1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored.
[Escalation] Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."
Low,195,110,E,0,1056,1,85,0.5612244897959183,43.36734693877551,1.7506252232940336,0.4387755102040817,0,0,0,0.427329913065051,SAFE,E,MONITOR,T0,True,,451.2603881966939,0.0,0,,
Low,204,44,D,0,1056,1,160,0.2146341463414634,78.04878048780488,4.451682953311618,0.7853658536585366,0,0,1,0.5232607207787837,AT_RISK,D,MONITOR,T0,False,D,552.5633211423956,0.0,1,"{""reason"": ""Breach risk near 52% with priority Low and 44 units of time left; penalty exposure reference $1056. Automation state: MONITOR."", ""action"": ""1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored."", ""escalation"": ""Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."", ""mode"": ""heuristic""}","[Reason] Breach risk near 52% with priority Low and 44 units of time left; penalty exposure reference $1056. Automation state: MONITOR.
[Action] 1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored.
[Escalation] Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."
High,107,114,C,0,8402,3,-7,1.0555555555555556,-6.481481481481481,2.8154327424400414,-0.16666666666666674,0,0,0,0.45023067209077877,SAFE,C,MONITOR,T0,True,,3782.838106906723,0.0,0,,
High,123,82,G,0,7332,3,41,0.6612903225806451,33.064516129032256,4.469005285920231,1.0161290322580645,0,0,0,0.45586154251342575,SAFE,G,MONITOR,T0,True,,3342.3768297084375,0.0,0,,
High,132,70,B,0,7524,3,62,0.5263157894736842,46.616541353383454,5.593719332679097,1.4210526315789473,0,0,0,0.44597963218405834,SAFE,B,MONITOR,T0,True,,3355.550752552855,0.0,0,,
Low,206,65,G,0,1295,1,141,0.3140096618357488,68.11594202898551,3.0863277173102728,0.6859903381642511,0,0,0,0.4904125912564182,SAFE,G,MONITOR,T0,True,,635.0843056770615,0.0,0,,
Medium,140,83,B,0,4769,2,57,0.5886524822695035,40.42553191489361,3.340836393792205,0.822695035460993,0,0,0,0.476879273473648,SAFE,B,MONITOR,T0,True,,2274.2372551958274,0.0,0,,
High,132,9,G,1,8639,3,123,0.06766917293233082,92.4812030075188,38.62536302032914,2.7969924812030076,1,1,0,0.32697737268348387,SAFE,G,MONITOR,T0,True,,2824.7575226126173,0.0,1,,
Medium,127,23,A,0,4357,2,104,0.1796875,81.25,10.543657331136737,1.640625,0,0,0,0.439405493512509,SAFE,A,MONITOR,T0,True,,1914.4897352340017,0.0,0,,
Low,154,113,E,0,1727,1,41,0.7290322580645161,26.451612903225808,1.3531209079004802,0.2709677419354839,0,0,0,0.4479951823198534,SAFE,E,MONITOR,T0,True,,773.6876798663868,0.0,0,,
High,122,13,G,1,7442,3,109,0.10569105691056911,88.6178861788618,25.931131412508783,2.6829268292682924,1,0,1,0.551431943040977,AT_RISK,G,RESOURCE_REQUEST,T0,False,G,4103.756520110951,3488.193042094308,1,"{""reason"": ""Breach risk near 55% with priority High and 13 units of time left; penalty exposure reference $7442. Automation state: RESOURCE_REQUEST."", ""action"": ""1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored."", ""escalation"": ""Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."", ""mode"": ""heuristic""}","[Reason] Breach risk near 55% with priority High and 13 units of time left; penalty exposure reference $7442. Automation state: RESOURCE_REQUEST.
[Action] 1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored.
[Escalation] Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."
Medium,94,6,A,1,3805,2,88,0.06315789473684211,92.63157894736842,27.33812949640288,1.8736842105263158,1,1,0,0.43492003479879504,SAFE,A,MONITOR,T0,True,,1654.870732409415,0.0,1,,
Medium,147,20,F,0,3385,2,127,0.13513513513513514,85.8108108108108,13.780260707635009,1.7297297297297298,0,0,0,0.27173831640609125,SAFE,F,MONITOR,T0,True,,919.8342010346189,0.0,0,,
Low,199,77,G,0,1897,1,122,0.385,61.0,2.531645569620253,0.615,0,0,0,0.4420537298937101,SAFE,G,MONITOR,T0,True,,838.575925608368,0.0,0,,
Low,129,50,D,0,1205,1,79,0.38461538461538464,60.76923076923077,2.5341130604288495,0.6153846153846154,0,0,0,0.4636069159697187,SAFE,D,MONITOR,T0,True,,558.646333743511,0.0,0,,
High,93,107,G,0,9754,3,-14,1.1382978723404256,-14.893617021276595,2.612562534741523,-0.4148936170212767,0,0,0,0.3799619411942744,SAFE,G,MONITOR,T0,True,,3706.1487744089527,0.0,0,,
Medium,131,57,A,0,4926,2,74,0.4318181818181818,56.060606060606055,4.526748971193416,1.1363636363636362,0,0,0,0.3897776213961849,SAFE,A,MONITOR,T0,True,,1920.0445629976068,0.0,0,,
Low,211,65,F,0,945,1,146,0.30660377358490565,68.86792452830188,3.1585220500595947,0.6933962264150944,0,0,0,0.43495186651861434,SAFE,F,MONITOR,T0,True,,411.02951386009056,0.0,0,,
Medium,86,111,F,0,4022,2,-25,1.2758620689655173,-28.735632183908045,1.5553767766157145,-0.5517241379310347,0,0,0,0.250761652713616,SAFE,F,MONITOR,T0,True,,1008.5633672141636,0.0,0,,
Medium,91,117,C,0,4007,2,-26,1.2717391304347827,-28.26086956521739,1.5603799185888736,-0.5434782608695654,0,0,0,0.21384853734782686,SAFE,C,MONITOR,T0,True,,856.8910891527422,0.0,0,,
High,108,118,D,0,8488,3,-10,1.0825688073394495,-9.174311926605505,2.745822487194559,-0.24770642201834847,0,0,0,0.4596009408873917,SAFE,D,MONITOR,T0,True,,3901.0927862521803,0.0,0,,
Low,150,67,A,0,1824,1,83,0.44370860927152317,54.966887417218544,2.204057801780762,0.5562913907284768,0,0,0,0.43147256904987746,SAFE,A,MONITOR,T0,True,,787.0059659469765,0.0,0,,
Medium,146,111,A,0,3963,2,35,0.7551020408163265,23.809523809523807,2.614030408108829,0.48979591836734704,0,0,0,0.43211912473156083,SAFE,A,MONITOR,T0,True,,1712.4880913111756,0.0,0,,
Low,210,118,F,0,1397,1,92,0.5592417061611374,43.60189573459716,1.7567230039130797,0.44075829383886256,0,0,0,0.43655794329932085,SAFE,F,MONITOR,T0,True,,609.8714467891513,0.0,0,,
High,80,96,E,0,9145,3,-16,1.1851851851851851,-19.753086419753085,2.510071273628758,-0.5555555555555554,0,0,0,0.3994202827472939,SAFE,E,MONITOR,T0,True,,3652.6984857240027,0.0,0,,
Medium,106,6,E,1,4407,2,100,0.056074766355140186,93.45794392523365,30.268741159830267,1.8878504672897196,1,1,1,0.602805759423837,AT_RISK,E,RESOURCE_REQUEST,T0,False,E,2656.5649817808494,2258.0802345137217,1,"{""reason"": ""Breach risk near 60% with priority Medium and 6 units of time left; penalty exposure reference $4407. Automation state: RESOURCE_REQUEST."", ""action"": ""1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored."", ""escalation"": ""Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."", ""mode"": ""heuristic""}","[Reason] Breach risk near 60% with priority Medium and 6 units of time left; penalty exposure reference $4407. Automation state: RESOURCE_REQUEST.
[Action] 1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored.
[Escalation] Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."
High,62,21,C,0,8648,3,41,0.3333333333333333,65.07936507936508,8.737864077669903,2.0,0,0,0,0.38904278144462967,SAFE,C,MONITOR,T0,True,,3364.4419739331574,0.0,0,,
High,131,12,G,1,9632,3,119,0.09090909090909091,90.15151515151516,29.72972972972973,2.727272727272727,1,0,0,0.48095983931426267,SAFE,G,MONITOR,T0,True,,4632.605172274978,0.0,1,,
Low,169,81,D,0,1805,1,88,0.4764705882352941,51.76470588235295,2.0556227327690446,0.5235294117647059,0,0,0,0.48277547659572073,SAFE,D,MONITOR,T0,True,,871.4097352552759,0.0,0,,
High,100,89,F,0,7034,3,11,0.8811881188118812,10.891089108910892,3.366292634151761,0.3564356435643564,0,0,0,0.3705122967093493,SAFE,F,MONITOR,T0,True,,2606.183495053563,0.0,0,,
Low,151,56,B,0,1476,1,95,0.3684210526315789,62.5,2.642559109874826,0.631578947368421,0,0,0,0.44701784865187905,SAFE,B,MONITOR,T0,True,,659.7983446101734,0.0,0,,
High,72,109,C,0,7229,3,-37,1.4931506849315068,-50.68493150684932,1.9958078920987878,-1.4794520547945205,0,0,0,0.4203086427637654,SAFE,C,MONITOR,T0,True,,3038.41117853926,0.0,0,,
Medium,104,67,G,0,4067,2,37,0.638095238095238,35.23809523809524,3.0859662013225573,0.7238095238095239,0,0,0,0.48414856182417054,SAFE,G,MONITOR,T0,True,,1969.0322009389015,0.0,0,,
Medium,148,74,A,0,3367,2,74,0.4966442953020134,49.664429530201346,3.9475427208901843,1.0067114093959733,0,0,0,0.47964189441769484,SAFE,A,MONITOR,T0,True,,1614.9542585043785,0.0,0,,
Medium,144,75,E,0,3242,2,69,0.5172413793103449,47.58620689655172,3.793328973185088,0.9655172413793103,0,0,0,0.4650595358673137,SAFE,E,MONITOR,T0,True,,1507.723015281831,0.0,0,,
Low,187,73,E,0,1054,1,114,0.3882978723404255,60.63829787234043,2.5106837606837606,0.6117021276595744,0,0,0,0.4470092386389849,SAFE,E,MONITOR,T0,True,,471.1477375254901,0.0,0,,
High,128,63,D,0,7848,3,65,0.4883720930232558,50.3875968992248,6.019598693420439,1.5348837209302326,0,0,0,0.47899133598260574,SAFE,D,MONITOR,T0,True,,3759.12400479149,0.0,0,,
Low,131,102,A,0,1636,1,29,0.7727272727272727,21.96969696969697,1.2775842044134726,0.2272727272727273,0,0,0,0.47545168682489275,SAFE,A,MONITOR,T0,True,,777.8389596455245,0.0,0,,
Low,135,117,B,0,1645,1,18,0.8602941176470589,13.23529411764706,1.1490368367691788,0.13970588235294112,0,0,0,0.4383347097981733,SAFE,B,MONITOR,T0,True,,721.0605976179951,0.0,0,,
Low,197,60,D,0,1917,1,137,0.30303030303030304,69.1919191919192,3.194578896418199,0.696969696969697,0,0,0,0.4410946674000686,SAFE,D,MONITOR,T0,True,,845.5784774059315,0.0,0,,
High,112,85,D,0,7182,3,27,0.7522123893805309,23.893805309734514,3.9359108324625574,0.7433628318584072,0,0,1,0.5004619267262316,AT_RISK,D,MONITOR,T0,False,D,3594.317557747795,0.0,1,"{""reason"": ""Breach risk near 50% with priority High and 85 units of time left; penalty exposure reference $7182. Automation state: MONITOR."", ""action"": ""1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored."", ""escalation"": ""Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."", ""mode"": ""heuristic""}","[Reason] Breach risk near 50% with priority High and 85 units of time left; penalty exposure reference $7182. Automation state: MONITOR.
[Action] 1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored.
[Escalation] Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."
High,122,83,B,0,8961,3,39,0.6747967479674797,31.70731707317073,4.380861925679687,0.975609756097561,0,0,0,0.44789866409562384,SAFE,B,MONITOR,T0,True,,4013.6199289608853,0.0,0,,
High,112,70,G,0,9712,3,42,0.6194690265486725,37.16814159292036,4.765921552087727,1.1415929203539825,0,0,0,0.44161577093780396,SAFE,G,MONITOR,T0,True,,4288.972367347952,0.0,0,,
High,123,11,E,1,7849,3,112,0.08870967741935484,90.32258064516128,30.392156862745097,2.7338709677419355,1,0,0,0.4970289918543414,SAFE,E,MONITOR,T0,True,,3901.1805570647257,0.0,1,,
Medium,106,46,B,0,4543,2,60,0.42990654205607476,56.074766355140184,4.546420225196516,1.1401869158878504,0,0,0,0.4781938939582751,SAFE,B,MONITOR,T0,True,,2172.4348602524437,0.0,0,,
High,75,90,C,0,9953,3,-15,1.1842105263157894,-19.736842105263158,2.5121198765976205,-0.5526315789473681,0,0,0,0.4082452482698253,SAFE,C,MONITOR,T0,True,,4063.264956029571,0.0,0,,
Medium,112,34,E,0,3557,2,78,0.3008849557522124,69.02654867256636,6.4332479362368336,1.3982300884955752,0,0,0,0.4596335826359756,SAFE,E,MONITOR,T0,True,,1634.9166534361652,0.0,0,,
Medium,139,29,E,0,3276,2,110,0.20714285714285716,78.57142857142857,9.210526315789473,1.5857142857142856,0,0,0,0.4077796149222494,SAFE,E,MONITOR,T0,True,,1335.886018485289,0.0,0,,
Low,141,8,C,1,1760,1,133,0.056338028169014086,93.66197183098592,15.074309978768577,0.9436619718309859,1,1,1,0.607992527763457,AT_RISK,C,RESOURCE_REQUEST,T0,False,C,1070.0668488636843,909.5568215341316,1,"{""reason"": ""Breach risk near 61% with priority Low and 8 units of time left; penalty exposure reference $1760. Automation state: RESOURCE_REQUEST."", ""action"": ""1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored."", ""escalation"": ""Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."", ""mode"": ""heuristic""}","[Reason] Breach risk near 61% with priority Low and 8 units of time left; penalty exposure reference $1760. Automation state: RESOURCE_REQUEST.
[Action] 1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored.
[Escalation] Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."
Low,183,78,B,0,1371,1,105,0.42391304347826086,57.065217391304344,2.3046092184368736,0.5760869565217391,0,0,0,0.4660135323681218,SAFE,B,MONITOR,T0,True,,638.904552876695,0.0,0,,
High,65,57,E,0,7301,3,8,0.8636363636363636,12.121212121212121,3.433922996878252,0.40909090909090906,0,0,1,0.5182623282964315,AT_RISK,E,MONITOR,T0,False,E,3783.8332588922462,0.0,1,"{""reason"": ""Breach risk near 52% with priority High and 57 units of time left; penalty exposure reference $7301. Automation state: MONITOR."", ""action"": ""1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored."", ""escalation"": ""Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."", ""mode"": ""heuristic""}","[Reason] Breach risk near 52% with priority High and 57 units of time left; penalty exposure reference $7301. Automation state: MONITOR.
[Action] 1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored.
[Escalation] Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."
Low,120,79,C,0,1530,1,41,0.6528925619834711,33.88429752066116,1.5085400822840043,0.3471074380165289,0,0,0,0.4284722055900671,SAFE,C,MONITOR,T0,True,,655.5624745528027,0.0,0,,
Low,128,106,A,0,1822,1,22,0.8217054263565892,17.05426356589147,1.2023487743498928,0.17829457364341084,0,0,0,0.3979341698024164,SAFE,A,MONITOR,T0,True,,725.0360573800027,0.0,0,,
Medium,143,37,G,0,4564,2,106,0.2569444444444444,73.61111111111111,7.49219562955255,1.4861111111111112,0,0,0,0.37733878462245235,SAFE,G,MONITOR,T0,True,,1722.1742130168725,0.0,0,,
Low,171,93,A,0,1221,1,78,0.5406976744186046,45.348837209302324,1.8158783783783785,0.4593023255813954,0,0,0,0.4826841292961799,SAFE,A,MONITOR,T0,True,,589.3573218706356,0.0,0,,
High,91,32,D,0,9104,3,59,0.34782608695652173,64.13043478260869,8.383961117861483,1.9565217391304348,0,0,1,0.5482553535743856,AT_RISK,D,MONITOR,T0,False,D,4991.3167389412065,0.0,1,"{""reason"": ""Breach risk near 55% with priority High and 32 units of time left; penalty exposure reference $9104. Automation state: MONITOR."", ""action"": ""1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored."", ""escalation"": ""Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."", ""mode"": ""heuristic""}","[Reason] Breach risk near 55% with priority High and 32 units of time left; penalty exposure reference $9104. Automation state: MONITOR.
[Action] 1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored.
[Escalation] Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."
Medium,99,64,E,0,3773,2,35,0.64,35.0,3.0769230769230766,0.72,0,0,1,0.5157675845650679,AT_RISK,E,MONITOR,T0,False,E,1945.991096564001,0.0,1,"{""reason"": ""Breach risk near 52% with priority Medium and 64 units of time left; penalty exposure reference $3773. Automation state: MONITOR."", ""action"": ""1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored."", ""escalation"": ""Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."", ""mode"": ""heuristic""}","[Reason] Breach risk near 52% with priority Medium and 64 units of time left; penalty exposure reference $3773. Automation state: MONITOR.
[Action] 1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored.
[Escalation] Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."
Low,199,118,C,0,821,1,81,0.59,40.5,1.6666666666666667,0.41000000000000003,0,0,0,0.467214637574356,SAFE,C,MONITOR,T0,True,,383.5832174485463,0.0,0,,
High,99,109,F,0,9059,3,-10,1.09,-10.0,2.727272727272727,-0.27000000000000024,0,0,0,0.42949603804725894,SAFE,F,MONITOR,T0,True,,3890.804608670119,0.0,0,,
Medium,103,65,D,0,4284,2,38,0.625,36.53846153846153,3.149606299212598,0.75,0,0,0,0.4776655594775023,SAFE,D,MONITOR,T0,True,,2046.3192568016198,0.0,0,,
High,63,47,D,0,8532,3,16,0.734375,25.0,4.030226700251889,0.796875,0,0,1,0.5587091168368526,AT_RISK,D,RESOURCE_REQUEST,T0,False,D,4766.906184852027,4051.870257124223,1,"{""reason"": ""Breach risk near 56% with priority High and 47 units of time left; penalty exposure reference $8532. Automation state: RESOURCE_REQUEST."", ""action"": ""1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored."", ""escalation"": ""Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."", ""mode"": ""heuristic""}","[Reason] Breach risk near 56% with priority High and 47 units of time left; penalty exposure reference $8532. Automation state: RESOURCE_REQUEST.
[Action] 1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored.
[Escalation] Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."
Low,148,37,C,0,1903,1,111,0.2483221476510067,74.49664429530202,3.8711353598337235,0.7516778523489933,0,0,0,0.4152861610386704,SAFE,C,MONITOR,T0,True,,790.2895644565898,0.0,0,,
High,133,73,E,0,7841,3,60,0.5447761194029851,44.776119402985074,5.4075867635189665,1.3656716417910446,0,0,0,0.4356504187697585,SAFE,E,MONITOR,T0,True,,3415.9349335736765,0.0,0,,
Medium,148,106,D,0,4376,2,42,0.7114093959731543,28.187919463087248,2.772350916364313,0.5771812080536913,0,0,1,0.5061050866502388,AT_RISK,D,MONITOR,T0,False,D,2214.715859181445,0.0,1,"{""reason"": ""Breach risk near 51% with priority Medium and 106 units of time left; penalty exposure reference $4376. Automation state: MONITOR."", ""action"": ""1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored."", ""escalation"": ""Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."", ""mode"": ""heuristic""}","[Reason] Breach risk near 51% with priority Medium and 106 units of time left; penalty exposure reference $4376. Automation state: MONITOR.
[Action] 1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored.
[Escalation] Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."
Low,147,97,E,0,1096,1,50,0.6554054054054054,33.78378378378378,1.502843216896832,0.3445945945945946,0,0,0,0.4598331599887359,SAFE,E,MONITOR,T0,True,,503.9771433476546,0.0,0,,
High,132,55,F,0,9827,3,77,0.41353383458646614,57.89473684210527,7.083259364459435,1.7593984962406017,0,0,1,0.5240968750170423,AT_RISK,F,MONITOR,T0,False,F,5150.299990792474,0.0,1,"{""reason"": ""Breach risk near 52% with priority High and 55 units of time left; penalty exposure reference $9827. Automation state: MONITOR."", ""action"": ""1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored."", ""escalation"": ""Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."", ""mode"": ""heuristic""}","[Reason] Breach risk near 52% with priority High and 55 units of time left; penalty exposure reference $9827. Automation state: MONITOR.
[Action] 1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored.
[Escalation] Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."
Medium,106,18,D,1,3169,2,88,0.16822429906542055,82.2429906542056,11.221814368117462,1.6635514018691588,1,0,0,0.4585145095018632,SAFE,D,MONITOR,T0,True,,1453.0324806114045,0.0,1,,
Low,185,56,G,0,1589,1,129,0.3010752688172043,69.35483870967742,3.214656066367093,0.6989247311827957,0,0,0,0.425243486692641,SAFE,G,MONITOR,T0,True,,675.7119003546065,0.0,0,,
High,88,6,B,1,9034,3,82,0.06741573033707865,92.13483146067416,38.75181422351234,2.797752808988764,1,1,0,0.4326001806330992,SAFE,B,MONITOR,T0,True,,3908.110031839418,0.0,1,,
Medium,121,25,E,0,4867,2,96,0.20491803278688525,78.68852459016394,9.305873379099923,1.5901639344262295,0,0,1,0.5176810163131979,AT_RISK,E,MONITOR,T0,False,E,2519.553506396334,0.0,1,"{""reason"": ""Breach risk near 52% with priority Medium and 25 units of time left; penalty exposure reference $4867. Automation state: MONITOR."", ""action"": ""1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored."", ""escalation"": ""Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."", ""mode"": ""heuristic""}","[Reason] Breach risk near 52% with priority Medium and 25 units of time left; penalty exposure reference $4867. Automation state: MONITOR.
[Action] 1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored.
[Escalation] Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."
